,Tweet Created At,Tweet Text,Tweet Link,code_clasif,class,lecture_name,date,hour,classroom
1435,2019-03-04 02:12:16,ECEU Statistika Lanjutan dosen Ainul Huda kuliah PENGGANTI akan diberikanhari Senin 4/3 jam 14.00 R. A.107,twitter.com/i/web/status/1102391278543691776,ECEU,Statistika Lanjutan,Ainul Huda,Senin 4/3,14.00,A.107
1436,2019-03-04 02:10:12,ECEU Ekonomi Moneter dosen Lana Soelistyaningsih kuliah PENGGANTI akan diberikan hari Senin 4/3 jam 14.00 R. A.113,twitter.com/i/web/status/1102390757552349184,ECEU,Ekonomi Moneter,Lana Soelistyaningsih,Senin 4/3,14.00,A.113
1438,2019-03-02 02:06:11,ECEA MACAB-C dosen Rini Julius Kuliah Pengganti akan diberikan Hari Sabtu2/3 jam 09.00 Ruang A.113,twitter.com/i/web/status/1101664969299419136,ECEA,MACAB C,Rini Julius,Sabtu2/3,09.00,A.113
1439,2019-03-01 08:01:08,ECEI Ekoomi Syariah dosen Banu Muhammad H Kuliah Pengganti akan dibrikan hari Senin4/3/Jam 14.00 Ruang B.106,twitter.com/i/web/status/1101391909426065408,ECEI,Ekoomi Syariah,Banu Muhammad H,Senin4/3/,14.00,B.106
1440,2019-03-01 07:36:42,ECEA Pengantar Akuntansi  Kls Ddosen Prodjo Sunarjanto Kuliah Pengganti akan diberikan Hari Sabtu2/3 Jam 11.00 Ruang A.102,twitter.com/i/web/status/1101385759104196608,ECEA,Pengantar Akuntansi,Prodjo Sunarjanto,Sabtu2/3,11.00,A.102
1442,2019-03-01 04:10:08,ECIE Pengantar Ekonomi 2 dosen Lana S. Kuliah Pengganti Akan diberikan Hari Sabtu2/3 jam 09.00 Ruang A.103,twitter.com/i/web/status/1101333774585884672,ECIE,Pengantar Ekonomi 2,Lana S.,Sabtu2/3,09.00,A.103
1446,2019-03-01 01:29:48,ECMUBisnis Ekonomi Indonesia  E  dosen Fajar Trijatmiko Kuliah Pengganti akan diberikan Hari Jum'at1/3 Jam. 10.00 Ruang A.111,twitter.com/i/web/status/1101293427835060224,ECMU,Ekonomi Indonesia  E,Fajar Trijatmiko,Jum'at1/3,. 10.00,A.111
1447,2019-03-01 01:24:35,ECIE Mikroekonomi dosen Witri Kuliah Pengganti Akan diberikan Hari Jum'at 1 Maret 2019 Jam 16.30 Ruang A.112,twitter.com/i/web/status/1101292113264762880,ECIE,Mikroekonomi,Witri,Jum'at 1 Maret 2019,16.30,A.112
1448,2019-02-28 07:08:38,ECIE Akuntansi Islam dosen Evony Silvino kuliah PENGGANTI akan diberikan hari Senin 4/3 jam 16.30 R. A.101,twitter.com/i/web/status/1101016308601171969,ECIE,Akuntansi Islam,Evony Silvino,Senin 4/3,16.30,A.101
1450,2019-02-28 06:56:50,ECEU Statistika Ekonomi dan Bisnis dosen Emy Nurmayantikuliah PENGGANTI akan diberikan hari Senin 4/3 jam 14.00 R. A.203,twitter.com/i/web/status/1101013337624604672,ECEU,Statistika Ekonomi dan Bisnis,Emy Nurmayanti,Senin 4/3,14.00,A.203
1451,2019-02-28 06:49:52,ECIEAkuntansi Islam dosen kuliah PENGGANTI akan diberikan hari Senin 4/3 jam 16.30 R. A.101,twitter.com/i/web/status/1101011586389430272,ECIE,Islam,,Senin 4/3,16.30,A.101
1452,2019-02-28 06:47:17,ECEU Pengantar Ekonomi 2 R dosen Nining Indroyono S / Kiki Verico kuliah PENGGANTI akan diberikan hari Kamis 28/3 jam 17.00 R. A.102,twitter.com/i/web/status/1101010937249640448,ECEU,Pengantar Ekonomi 2 R,Nining Indroyono S / Kiki Verico,Kamis 28/3,17.00,A.102
1453,2019-02-28 06:37:30,ECEU Statistika Lanjutan dosen Tika Arundina Aswin kuliah PENGGANTI akan diberikan hari Jumat 1/3 jam 10.30 R. B.104,twitter.com/i/web/status/1101008474173915136,ECEU,Statistika Lanjutan,Tika Arundina Aswin,Jumat 1/3,10.30,B.104
1454,2019-02-28 06:35:04,ECEU Pengantar Akuntansi dosen Cut Saskia kuliah PENGGANTI akan diberikan hari Senin 4/3 jam 14.00 R. A.111,twitter.com/i/web/status/1101007862078173185,ECEU,Pengantar Akuntansi,Cut Saskia,Senin 4/3,14.00,A.111
1455,2019-02-28 06:34:07,ECEU Ekonomi Industri dosen T.M. Zakir Machmud kuliah PENGGANTI akan diberikan hari Senin 4/3 jam 08.00 R. A.105,twitter.com/i/web/status/1101007622520467456,ECEU,Ekonomi Industri,T.M. Zakir Machmud,Senin 4/3,08.00,A.105
1456,2019-02-28 06:33:09,ECIE Pasar Modal Islam B dosen Tika Arundina A / Sigit S.W kuliah PENGGANTI akan diberikan hari Senin 4/3 jam 08.00 R. B.104,twitter.com/i/web/status/1101007380605624320,ECIE,Pasar Modal Islam B,Tika Arundina A / Sigit S.W,Senin 4/3,08.00,B.104
1457,2019-02-28 06:31:41,ECEU Statistika Ekonomi dan Bismis dosen Risna kuliah PENGGANTI akan diberikan hari Sabtu 2/3 jam 08.00 R. A.110 2 sesi,twitter.com/i/web/status/1101007011808854016,ECEU,Statistika Ekonomi dan Bismis,Risna,Sabtu 2/3,08.00,A.110 2 sesi
1458,2019-02-28 06:30:33,ECMU Manajemen Keuangan F dosen Asiah Muchtar kuliah PENGGANTI akan diberikan hari Jumat 1/3 jam 13.30 R. A.203,twitter.com/i/web/status/1101006725186875392,ECMU,Manajemen Keuangan F,Asiah Muchtar,Jumat 1/3,13.30,A.203
1459,2019-02-28 04:12:01,MPK Bahasa Inggris dosen Iris Yolanda Kuliah akan diberikan Hari Kamis28/2 Jam 14.00 Ruang B.102,twitter.com/i/web/status/1100971861972680704,UANG,Bahasa Inggris,Iris Yolanda,Kamis28/2,14.00,B.102
1460,2019-02-28 01:53:54,UUI MPK Bahasa Inggris dosen Rahmarni Safitri Kuliah Hari Kamis 28/2 DITIADAKAN,twitter.com/i/web/status/1100937101850238976,UUI,MPK Bahasa Inggris,Rahmarni Safitri,Kamis 28/2 DITIADAKAN,,
1461,2019-02-27 07:24:46,ECEU Ekonomi Moneter Dosen Febrio N. Kacaribu kuliah PENGGANTI akan diberikan hari Senin 4/4 jam 14.00 R. A.108,twitter.com/i/web/status/1100657978938556416,ECEU,Ekonomi Moneter,Febrio N. Kacaribu,Senin 4/4,14.00,A.108
1462,2019-02-27 07:22:05,ECMU Manajmeen Sumber Daya Manusia C dosen Siti Basrochah kuliah PENGGANTI akan diberikan hari Selasa 5/3 jam 16.30 R. A.102,twitter.com/i/web/status/1100657306285400067,ECMU,Manajmeen Sumber Daya Manusia C,Siti Basrochah,Selasa 5/3,16.30,A.102
1463,2019-02-27 07:13:12,ECEU Ekonomi Moneter dosen Febrio N. Kacaribu kuliah PENGGANTI akan diberikan hari Senin 4/3 jam 14.00 R. A.111,twitter.com/i/web/status/1100655071056977920,ECEU,Ekonomi Moneter,Febrio N. Kacaribu,Senin 4/3,14.00,A.111
1464,2019-02-27 07:09:15,ECFE PKBTPA dosen Agung Nugroho kuliah PENGGANTI akan diberikan hari Kamis 28/2 jam 11.00 R. A.313,twitter.com/i/web/status/1100654074045710336,ECFE,PKBTPA,Agung Nugroho,Kamis 28/2,11.00,A.313
1466,2019-02-27 03:12:27,ECMU Bisnis Ekonomi Indonesia C kuliah PENGGANTI akan diberikan hari Sabtu 2/3 jam 08.30 R. A.112,twitter.com/i/web/status/1100594484562210817,ECMU,Bisnis Ekonomi Indonesia C,,Sabtu 2/3,08.30,A.112
1467,2019-02-27 03:07:28,ECAU Perpajakan 1 dosen Dwi Martani kuliah hari Senin 4/3 DITIADAKAN diganti hari Senin 11/3 jam 11.00 R. A.110,twitter.com/i/web/status/1100593228527546368,ECAU,Perpajakan 1,Dwi Martani,Senin 4/3 DITIADAKAN diganti,,
1468,2019-02-27 03:05:38,ECAU Pengantar Akuntansi dosen Sunardji kuliah PENGGANTI akan diberikan hari Senin 4/3 jam 16.30 R. Istama,twitter.com/i/web/status/1100592766239703040,ECAU,Pengantar Akuntansi,Sunardji,Senin 4/3,16.30,Istama
1469,2019-02-27 03:04:12,ECAU Tatakelola Perusahaan amp Manj Risiko dosen Akhmad Syakhroza / Vera Diyanti kuliah PENGGANTI akan diberikan hari Sabtu 2/3 jam 09.00 R. Istama EAK,twitter.com/i/web/status/1100592407601602560,ECAU,Tatakelola Perusahaan  Manj Risiko,Akhmad Syakhroza / Vera Diyanti,Sabtu 2/3,09.00,Istama EAK
1472,2019-02-26 09:03:33,ECMU Bisnis Ekonomi Indonesia F dosen Fajar Trijatmiko Kuliah Pengganti Akan diberikan Hari Rabu27/2 Jam 11.00 Ruang A.209,twitter.com/i/web/status/1100320450926661633,ECMU,Bisnis Ekonomi Indonesia F,Fajar Trijatmiko,Rabu27/2,11.00,A.209
1473,2019-02-26 08:51:21,ECAU Teori Akuntansi Keuangan dosen Elvia Rosantina kuliah PENGGANTI akan diberikan hari Rabu 27/2 jam 11.00 R. A.208,twitter.com/i/web/status/1100317382562635777,ECAU,Teori Akuntansi Keuangan,Elvia Rosantina,Rabu 27/2,11.00,A.208
1476,2019-02-26 07:09:23,ECMU Riset Studi Kasus kuliah PENGGANTI akan diberikan hari Senin 4/3 jam 16.30 R. A.112,twitter.com/i/web/status/1100291723564003328,ECMU,Riset Studi Kasus,,Senin 4/3,16.30,A.112
1477,2019-02-26 06:49:22,ECAU Tatakelola Perusahaan amp Manajemen Risiko kuliah PENGGANTI akan diberikan hari Kamis 28/2 jam 16.30 R. A.103,twitter.com/i/web/status/1100286683709288448,ECAU,Tatakelola Perusahaan  Manajemen Risiko,,Kamis 28/2,16.30,A.103
1478,2019-02-26 06:48:11,ECAU Pengantar Akuntansi 2 dosen Rallyati kuliah PENGGANTI akan diberikan hari Kamis 28/2 jam 14.00 R. A.211,twitter.com/i/web/status/1100286385930399747,ECAU,Pengantar Akuntansi 2,Rallyati,Kamis 28/2,14.00,A.211
1479,2019-02-26 06:47:20,ECEU Pengantar Game Theory dosen Teguh Dartanto kuliah PENGGANTI akan diberikan hari Rabu 27/2 jam 16.30 R. A.101,twitter.com/i/web/status/1100286172754894849,ECEU,Pengantar Game Theory,Teguh Dartanto,Rabu 27/2,16.30,A.101
1480,2019-02-26 04:17:10,ECAU Perpajakan 1 F dosen Monica Sidjabat kuliah PENGGANTI akan diberikan hari Sabtu 2/3 jam 11.00 R. A.111,twitter.com/i/web/status/1100248383300747264,ECAU,Perpajakan 1 F,Monica Sidjabat,Sabtu 2/3,11.00,A.111
1482,2019-02-26 03:36:13,ECEU Pengantar Ekonometrika A dosen Nachrowi kuliah hari Selasa 26/2 DITIADAKAN diganti hari Senin 4/3 jam 11.00 R. 107,twitter.com/i/web/status/1100238075165175808,ECEU,Pengantar Ekonometrika A,Nachrowi,Selasa 26/2 DITIADAKAN diganti,,
1485,2019-02-26 02:24:15,ECAU Akuntansi Keuangan Lanjutan 1 dosen Nurul Husnah kuliah hari Selasa 26/2 DITIADAKAN diganti hari Kamis 28/2 jam 13.00 R. A.209,twitter.com/i/web/status/1100219966748471296,ECAU,Akuntansi Keuangan Lanjutan 1,Nurul Husnah,Selasa 26/2 DITIADAKAN diganti,,
1486,2019-02-26 02:08:02,ECEU Makroekonomi 2 dosen Ari KUncoro kuliah PENGGANTI akan diberikan hari Senin 4/3 jam 16.30 amp Jumat 8/3 jam 16.30 R. A.111,twitter.com/i/web/status/1100215883555721218,ECEU,Makroekonomi 2,Ari KUncoro,Senin 4/3,16.30,A.111
1487,2019-02-26 01:50:34,ECMU Pengelolaan Risiko Usaha dosen Adi Waskito kuliah hari Selasa 26/2 DITIADAKAN,twitter.com/i/web/status/1100211487048486912,ECMU,Pengelolaan Risiko Usaha,Adi Waskito,Selasa 26/2 DITIADAKAN,,
1488,2019-02-26 01:10:34,ECMU Pengantar Manajemen dosen Liyu A. Sulung Kuliah Hari Selasa26/2 DITIADAKAN,twitter.com/i/web/status/1100201420769247233,ECMU,Pengantar Manajemen,Liyu A. Sulung,Selasa26/2 DITIADAKAN,,
1489,2019-02-25 08:01:16,ECEU Mikroekonomi 1 dosen Hida Fachriza kuliah PENGGANTI akan diberikan hari Kamis 28/2 jam 16.30 R. A.110,twitter.com/i/web/status/1099942389832048640,ECEU,Mikroekonomi 1,Hida Fachriza,Kamis 28/2,16.30,A.110
1490,2019-02-25 08:00:10,ECMU Manajmen dosen Mona Ridho Sidjabat kuliah PENGGANTI akan diberikan hari Rabu 27/2 jam 08.00 R. A.108,twitter.com/i/web/status/1099942115159597057,ECMU,Manajmen,Mona Ridho Sidjabat,Rabu 27/2,08.00,A.108
1491,2019-02-25 07:59:04,ECEU Pengantar Ekonomi 2 dosen Rustam Didong kuliah PENGGANTI akan diberikan hari Rabu 27/2 jam 08.00 R. A.113,twitter.com/i/web/status/1099941838864101377,ECEU,Pengantar Ekonomi 2,Rustam Didong,Rabu 27/2,08.00,A.113
1492,2019-02-25 07:58:01,ECFE MPKT B dosen Agung Nugroho kuliah PENGGANTI akan diberikan hari Rabu 27/2 jam 16.00 R. A.113,twitter.com/i/web/status/1099941574333485057,ECFE,MPKT B,Agung Nugroho,Rabu 27/2,16.00,A.113
1493,2019-02-25 07:00:27,ECEU Ekonomi Moneter A dosen Eugenia M. kuliah hari Kamis 28/2 DITIADAKAN diganti hari Senin 4/3 jam 11.00 R. A.105,twitter.com/i/web/status/1099927084082712576,ECEU,Ekonomi Moneter A,Eugenia M.,Kamis 28/2 DITIADAKAN diganti,,
1494,2019-02-25 06:52:50,ECAU Metode Analisis Kasus Akuntansi dan Bisnis dosen Evony Silvino Violita kuliah hari Selasa 26/2 DITIADAKAN diganti hari Kamis 28/2 jam 17.00 R. A.105,twitter.com/i/web/status/1099925170515468288,ECAU,Metode Analisis Kasus Akuntansi dan Bisnis,Evony Silvino Violita,Selasa 26/2 DITIADAKAN diganti,,
1496,2019-02-25 06:43:36,ECEU Staistika Lanjutan dosen Khoirunurofik kuliah PENGGANTI akan diberikan hari Sabtu 2/3 jam 08.00 R. A.104,twitter.com/i/web/status/1099922846862606336,ECEU,Staistika Lanjutan,Khoirunurofik,Sabtu 2/3,08.00,A.104
1497,2019-02-25 06:41:41,ECIE Ekonomi Keuangan Islam Lanjutan dosen Femmy R / Yusuf Wibisono kuliah PENGGANTI akan diberikan hari Rabu 27/2 jam 08.00 R. B.106,twitter.com/i/web/status/1099922361099272192,ECIE,Ekonomi Keuangan Islam Lanjutan,Femmy R / Yusuf Wibisono,Rabu 27/2,08.00,B.106
1499,2019-02-25 06:37:52,ECMU Pengantar Teknologi Informasi dosen Arviansyah / Rizqiah Insanita kuliah hari Kamis 28/2 DITIADAKAN diganti hari Kamis 21/3 jam 14.00 R. SC,twitter.com/i/web/status/1099921400662376448,ECMU,Pengantar Teknologi Informasi,Arviansyah / Rizqiah Insanita,Kamis 28/2 DITIADAKAN diganti,,
1500,2019-02-25 04:54:54,ECIE Ekonomi Moneter Islam dosen Yusuf Wibisono kuliah PENGGANTI akan diberikan hari Selasa 26/2 jam 16.00 R. B.102,twitter.com/i/web/status/1099895489682526208,ECIE,Ekonomi Moneter Islam,Yusuf Wibisono,Selasa 26/2,16.00,B.102
1501,2019-02-25 04:52:02,ECIE Keuangan Publik Islam dosen Rachmatina A.K. kuliah PENGGANTI akan diberikan hari Rabu 27/2 jam 16.30 R. A.112,twitter.com/i/web/status/1099894769554153472,ECIE,Keuangan Publik Islam,Rachmatina A.K.,Rabu 27/2,16.30,A.112
1502,2019-02-25 04:43:16,ECMU Manajemen Teknologi amp Inovasi dosen Rosiwarna Anwar kuliah PENGGANTI akan dibberikan hari Senin 25/2 jam 14.00 R. A.113,twitter.com/i/web/status/1099892560502304768,ECMU,Manajemen Teknologi  Inovasi,Rosiwarna Anwar,Senin 25/2,14.00,A.113
1503,2019-02-25 03:46:11,ECMU Bisnis Ekonomi Indonesia dosen Rachmadi Agus T. R. B.105 kuliah hari Rabu 5/3 DITIADAKAN,twitter.com/i/web/status/1099878196080590849,ECMU,Bisnis Ekonomi Indonesia,Rachmadi Agus T. R. B.105,Rabu 5/3 DITIADAKAN,,
1504,2019-02-25 03:41:07,ECMU Manajemen Persediaan dosen Eri Susanto kuliah PENGGANTI akan diberikan hari Jumat 1/3 jam 08.00 R. B.104,twitter.com/i/web/status/1099876923272966144,ECMU,Manajemen Persediaan,Eri Susanto,Jumat 1/3,08.00,B.104
1506,2019-02-25 03:21:43,ECIE Sistem Ekonomi Islam dosen Berly Martawardaya kuliah PENGGANTI akan dinerikan hari Kamis 28/2 jam 17.00 R. A.101,twitter.com/i/web/status/1099872041413431296,ECIE,Sistem Ekonomi Islam,Berly Martawardaya,Kamis 28/2,17.00,A.101
1507,2019-02-25 03:20:44,ECMU Manajemen Sumber Daya Manusia dosen Aryana Satria kuliah PENGGANTI akan diberikan hari Kamis 28/2 jam 08.00 R. B.103,twitter.com/i/web/status/1099871790220767232,ECMU,Manajemen Sumber Daya Manusia,Aryana Satria,Kamis 28/2,08.00,B.103
1508,2019-02-25 03:19:51,ECEU Statistika Lanjutan dosen  kuliah PENGGANTI akan diberikan hari Kamis 28/2 jam 16.30 R. A.104,twitter.com/i/web/status/1099871569378078721,ECEU,Statistika Lanjutan,,Kamis 28/2,16.30,A.104
1513,2019-02-22 08:50:02,ECEU Makroekonomi 2 dosen Qisha Quarina kuliah PENGGANTI AKAN DIBERIKAN hari Selasa 26/2 jam 16.30 R. A.104,twitter.com/i/web/status/1098867498865197056,ECEU,Makroekonomi 2,Qisha Quarina,Selasa 26/2,16.30,A.104
1514,2019-02-22 08:48:16,ECIE Mikroekonomi Islam dosen M. Soleh Nurzaman  kuliah PENGGANTI akan diberikan hari Selasa 26/2 jam 11.00 R. B.104,twitter.com/i/web/status/1098867055040712709,ECIE,Mikroekonomi Islam,M. Soleh Nurzaman,Selasa 26/2,11.00,B.104
1515,2019-02-22 06:54:46,ECAU Akuntansi Keuangan 2 dosen Aria Farah Mita kuliah PENGGANTI akan diberikan hari Selasa 26/2 jam 16.30 R. A.102,twitter.com/i/web/status/1098838489762656256,ECAU,Akuntansi Keuangan 2,Aria Farah Mita,Selasa 26/2,16.30,A.102
1516,2019-02-22 06:52:48,ECAU Akuntansi Keuangan 2 dosen Selvy Monalisa kuliah PENGGANTI akan diberikan hari Senin 25/2 jam 16.30 R. A.112,twitter.com/i/web/status/1098837995141050368,ECAU,Akuntansi Keuangan 2,Selvy Monalisa,Senin 25/2,16.30,A.112
1517,2019-02-22 06:45:52,ECEU Ekonomi Moneter dosen Febrio N. Kacaribu kuliah PENGGANTI akan diberikan hari Senin 25/2 jam 14.00 R. A.102,twitter.com/i/web/status/1098836253741465600,ECEU,Ekonomi Moneter,Febrio N. Kacaribu,Senin 25/2,14.00,A.102
1519,2019-02-22 02:13:21,ECEU Pengantar Game Theory dosen Teguh Dartanto kuliah PENGGANTI akan diberikan hari Rabu 27/2 jam 11.00 R. A.203,twitter.com/i/web/status/1098767671036801024,ECEU,Pengantar Game Theory,Teguh Dartanto,Rabu 27/2,11.00,A.203
1520,2019-02-22 02:06:38,ECEU Pengantar Ekonomi 2 N dosen Hera Susanti kuliah PENGGANTI akan diberikan hari Rabu 27/2 jam 16.00 R. A.101,twitter.com/i/web/status/1098765980996521985,ECEU,Pengantar Ekonomi 2 N,Hera Susanti,Rabu 27/2,16.00,A.101
1521,2019-02-22 02:02:50,ECMU Manajemen Sumber Daya Manusia A dosen Lisa F. Akbar kuliah pengganti akan diberikan hari Selasa 26/2 jam 16.30 R. A.112,twitter.com/i/web/status/1098765025592766465,ECMU,Manajemen Sumber Daya Manusia A,Lisa F. Akbar,Selasa 26/2,16.30,A.112
1522,2019-02-22 01:59:23,ECAU Investasi Pasar Modal dosen Wiwit H. kuliah PENGGANTI akan diberikan hari Senin 25/2 jam 11.00 R. A.304,twitter.com/i/web/status/1098764157690605568,ECAU,Investasi Pasar Modal,Wiwit H.,Senin 25/2,11.00,A.304
1523,2019-02-22 01:57:51,ECAU Perpajakan Internasional dosen Jusuf Halim kuliah PENGGANTI akan diberikan hari Senin 25/2 jam 16.30 R. A.105,twitter.com/i/web/status/1098763769323282432,ECAU,Perpajakan Internasional,Jusuf Halim,Senin 25/2,16.30,A.105
1526,2019-02-21 07:45:37,ECEU Ekonomi MOneter A dosen Eugenia M. kuliah PENGGANTI akan diberikan hari Senin 25/2 jam 11.00 R. A.110,twitter.com/i/web/status/1098488901667147776,ECEU,Ekonomi MOneter A,Eugenia M.,Senin 25/2,11.00,A.110
1529,2019-02-21 07:00:18,ECIE Ekonomi Moneter Islam dosen Yusuf Wibisono kuliah PENGGANTI akan diberikan hari Senin 25/2 jam 16.00 R. B.104,twitter.com/i/web/status/1098477494540238848,ECIE,Ekonomi Moneter Islam,Yusuf Wibisono,Senin 25/2,16.00,B.104
1530,2019-02-21 06:57:32,ECIE Mikroekonomi Islam dosen Dhaniel Ilyas kuliah PENGGANTI akan diberikan hari Senin 25/2 jam 08.00 R. A.203,twitter.com/i/web/status/1098476799158235136,ECIE,Mikroekonomi Islam,Dhaniel Ilyas,Senin 25/2,08.00,A.203
1531,2019-02-21 06:54:52,ECAU Pengauditan amp Asurans 2 Soemarso S R / Nur Aulia Rahmah kuliah hari JUmat 22/2 DITIADAKAN,twitter.com/i/web/status/1098476130800066560,ECAU,Pengauditan  Asurans 2 Soemarso S R / Nur Aulia Rahmah,,JUmat 22/2 DITIADAKA,,
1532,2019-02-21 04:27:46,CAU Akuntansi Biaya utk Manajemen dosen Desti Fitriani kuliah hari Jumat 22/2/19 DITIADAKAN,twitter.com/i/web/status/1098439108551008256,AU A,Akuntansi Biaya utk Manajemen,Desti Fitriani,Jumat 22/2/19 DITIADAKAN,,
1533,2019-02-21 04:25:37,ECEU Analisis Kebijakan Publik dosen Fauzia kuliah hari Kamis 28/2 jam 11.00 pindah R. A.203 dst,twitter.com/i/web/status/1098438567993303040,ECEU,Analisis Kebijakan Publik,Fauzia,Kamis 28/2,11.00 pindah,A.203 dst
1534,2019-02-21 04:24:06,ECAU PKBTPA dosen Wasilah kuliah PENGGANTI akan diberikan hari Senin 25/2 jam 16.30 R. A.113,twitter.com/i/web/status/1098438186949214208,ECAU,PKBTPA,Wasilah,Senin 25/2,16.30,A.113
1535,2019-02-21 01:05:34,ECEA Bisnis Gigital amp Intelegensi Bisnis dosen Setiawan Adhiputro Kuliah Hari Kamis21/2 DITIADAKAN,twitter.com/i/web/status/1098388226794938370,ECEA,Bisnis Gigital  Intelegensi Bisnis,Setiawan Adhiputro,Kamis21/2 DITIADAKAN,,
1536,2019-02-20 08:51:58,ECMU Kewirausahaan C dosen Galeh Pandekar kuliah pengganti akan diberikan hari Senin 25/2 jam 16.30 R. A.103,twitter.com/i/web/status/1098143211581624322,ECMU,Kewirausahaan C,Galeh Pandekar,Senin 25/2,16.30,A.103
1537,2019-02-20 06:53:30,ECIE Ekonometrika Keuangan dosen M. Budi Prasetyo kuliah PENGGANTI akan diberikan hari hari Kamis 21/2 jam 14.00 R. B.107,twitter.com/i/web/status/1098113398162608128,ECIE,Ekonometrika Keuangan,M. Budi Prasetyo,,,
1538,2019-02-20 06:41:45,ECIE Ekonometrika Keuangan dosen M. Budi Prasetyo kuliah pengganti akan diberikan hari Kamis 21/2 jam 14.00 R. B.110,twitter.com/i/web/status/1098110441832628224,ECIE,Ekonometrika Keuangan,M. Budi Prasetyo,Kamis 21/2,14.00,B.110
1539,2019-02-20 06:38:38,ECEU Ekonomi SDM amp Ketenagakerjaan dosen Padang Wicaksono kuliah pengganti akan diberikan hari Senin 25/2 jam 08.00 R. A.105,twitter.com/i/web/status/1098109655178309632,ECEU,Ekonomi SDM  Ketenagakerjaan,Padang Wicaksono,Senin 25/2,08.00,A.105
1540,2019-02-20 06:36:56,ECMU Dinamika Kelompok dosen Budi Wijaya S / Riani R. kuliah akan diberikan hari Kamis 21/2 jam 08.00 R. B.111 pindah 1x saja,twitter.com/i/web/status/1098109228114268161,ECMU,Dinamika Kelompok,Budi Wijaya S / Riani R.,Kamis 21/2,08.00,B.111 pindah 1x saja
1541,2019-02-20 04:35:41,ECMU Manajemen Keuangan dosen Liyu Adhikasi Sulung / Zuliani Dalimunthe kuliah PENGGANTI akan diberikan hari Jumat 22/2 jam 11.00 R. A.112,twitter.com/i/web/status/1098078713143451648,ECMU,Manajemen Keuangan,Liyu Adhikasi Sulung / Zuliani Dalimunthe,Jumat 22/2,11.00,A.112
1542,2019-02-20 04:06:56,ECAU Teori Akuntansi Keuangan dosen Elvia Rosantina kuliah hari Rabu 20/2 DITIADAKAN diganti hari Senin 25/2 jam 11.00 R. A.105,twitter.com/i/web/status/1098071478677864448,ECAU,Teori Akuntansi Keuangan,Elvia Rosantina,Rabu 20/2 DITIADAKAN diganti,,
1543,2019-02-20 02:51:24,ECIE ESDMK dosen Dwini Handayani Kuliah akan diberikan Hari Jum'at22/2 Jam 08.00 Runag A.104 2 Sesi,twitter.com/i/web/status/1098052472503885824,ECIE,ESDMK,Dwini Handayani,Jum'at22/2,08.00,ag A.104 2 Sesi
1544,2019-02-20 02:20:50,ECFE PKBTPA kls C dosen Dian Nastiti Kuliah Hari Rabu20/2 DITIADAKAN. Mhs lihat di Scele. Catatan Rabu depan Kuliah 2 Sesi,twitter.com/i/web/status/1098044780104232962,ECFE,PKBTPA C,Dian Nastiti,Rabu20/2 DITIADAKAN. Mhs lihat di Scele. Catatan Rabu depan,,
1545,2019-02-20 00:49:30,ECMU Bisnis Ekonomi Indonesia kls F dosen - Kuliah hari Rabu 20/2 DITIADAKAN,twitter.com/i/web/status/1098021795037204481,ECMU,Bisnis Ekonomi Indonesia F,-,Rabu 20/2 DITIADAKAN,,
1547,2019-02-19 07:52:09,ECIE Ekonomi Keuangan Islam Lanjutan dosen Risna T / Fenny Rosmanita kuliah pengganti akan diberikan hari Senin 25/2 jam 11.00 R. A.110,twitter.com/i/web/status/1097765768039587840,ECIE,Ekonomi Keuangan Islam Lanjutan,Risna T / Fenny Rosmanita,Senin 25/2,11.00,A.110
1549,2019-02-19 07:42:57,ECEU Pengantar Ekonometrika A dosen Nachrowi kuliah PENGGANTI akan diberikan hari Senin 25/2 jam 11.00 R. A.111,twitter.com/i/web/status/1097763455040286720,ECEU,Pengantar Ekonometrika A,Nachrowi,Senin 25/2,11.00,A.111
1550,2019-02-19 07:39:34,ECMU Manajemen Persediaan dosen Eri Susanto kuliah PENGGANTI akan diberikan hari Sabtu 23/2 jam 09.00 R. A.113,twitter.com/i/web/status/1097762603395215360,ECMU,Manajemen Persediaan,Eri Susanto,Sabtu 23/2,09.00,A.113
